,e-e_avg,e-i_avg,i-i_avg,e-e_std,e-i_std,i-i_std,simTag,epoch
115,40.98051134987879,41.137544457414,41.179428117709094,15.60437941658005,15.149226364086271,15.204716346149391,SHD_050_154,-1
116,82.39411401396363,86.42090606094,84.72549224125454,16.509095728160517,12.152428024848312,13.663747179985071,SHD_050_154,199
117,78.68628240195353,82.015345635634,80.89661832218788,12.075627756789162,10.245850258849524,12.367185925168993,SHD_050_155,199
118,43.579932461620196,43.85323332758,44.13874014102424,15.548008051437066,15.159368565116104,14.903756694995979,SHD_050_156,-1
119,78.86597481382424,82.26857882038702,74.77677861140201,14.513129649930884,11.838950936392585,14.065955506500638,SHD_050_156,199
120,48.825240475648485,49.503036312168,49.84226820315757,14.483264971979498,14.608150922062402,15.153337826175116,SHD_050_157,-1
121,83.63812847171313,89.26334013862399,81.37895476146262,13.289974953591928,10.564889877738738,14.047031202984595,SHD_050_157,199
122,52.289445980351516,52.544677336978005,52.85286219132929,15.960634317344327,16.014492166956384,16.038562192953645,SHD_050_158,-1
123,76.17466848638789,78.41344374882699,70.99628816740201,11.969522022509564,9.640185702798924,11.665226088074753,SHD_050_158,199
124,56.22001054784242,55.983249720934,56.219707368010106,17.191131509462654,17.527315886343704,17.82740119826535,SHD_050_159,-1
125,74.3889019718202,77.491018335578,69.74674597965455,13.511911801076874,10.282841691916081,14.04285662931726,SHD_050_159,199
126,50.02516249617172,50.521871721126,50.959510285343434,15.500869020987787,15.977464863033363,16.725892831428908,SHD_050_160,-1
127,83.18552114972323,86.443736458047,74.51577732513334,12.311126220997364,10.026375775680235,13.733629002085044,SHD_050_160,199
128,49.051850153543434,48.686301359646,48.693266138258586,15.81349581883275,15.930873744033338,16.017579741319935,SHD_050_161,-1
129,62.4279708235697,67.944823012244,59.10519706428686,16.75820917215317,12.697263662259036,13.433580655617428,SHD_050_161,199
130,55.60735410542425,55.68099142040501,55.2069512377899,16.384559233682623,16.004012456223975,15.319852711075285,SHD_050_162,-1
131,84.61640042208485,88.52095757003201,78.05095773877171,15.503589393802287,13.364920131005741,15.535530653350618,SHD_050_162,199
132,87.30589352909696,90.538782235253,82.18116129346869,12.008281845166593,10.345665486361991,14.945775183677839,SHD_050_163,199
133,37.14404861893333,37.920418320998,38.48607159789697,14.71126814055008,14.27910935169935,13.69464282617194,SHD_050_164,-1
134,67.29364315823231,67.982901433549,64.32604516162829,14.586567689515977,13.708169007307557,14.076714391912414,SHD_050_164,199
135,47.107038378260604,47.436957937462,47.77817456180202,13.908980719620473,14.577087689386769,15.291120176091368,SHD_050_165,-1
136,61.31770897982222,64.44889254632699,64.42384750302425,14.766561645675703,14.207284839673056,14.856595846715761,SHD_050_165,199
137,41.621932285783835,40.993015326014,40.56442259996768,13.728978946368313,13.40717249488349,12.845444228380405,SHD_050_166,-1
138,77.7263459900404,75.94376100489599,67.63736739826868,18.65978905874853,17.036524574003856,16.69194688384519,SHD_050_166,199
139,37.8106699542101,37.498163211416,37.52893265868688,14.809901705299009,14.574277614208748,14.347568792101272,SHD_050_167,-1
140,66.04879649167474,68.951652763651,64.12277496019999,16.286791767769984,15.034285602239352,15.513278891553215,SHD_050_167,199
141,44.018520537919194,43.797731881213004,43.7979094115899,14.89260143868036,14.828874970972237,14.699311114074309,SHD_050_168,-1
142,56.563670074016166,58.67428295428601,55.840127306709086,16.263508013864154,16.683157808896162,17.71299768136867,SHD_050_168,199
143,48.78475864876162,48.27376674072799,47.54765530275556,15.104463960251106,14.967917677741095,14.497198034767147,SHD_050_169,-1
144,69.992568597,69.251524081645,63.87924437440203,16.417127596779697,14.365177145756391,13.402454035845889,SHD_050_169,199
145,48.42585344051515,47.812325939929,47.336398331937374,14.079531897178189,13.85184012167778,13.402158190847683,SHD_050_170,-1
146,40.13577738972323,38.46354369878,36.412835059581816,15.029953617926845,14.106048349883944,12.978100619675091,SHD_050_170,199
147,67.01882509928888,69.971186490702,65.49086997551515,15.889196783396152,14.261289688640641,14.105666793641545,SHD_050_171,199
148,18.677175859565654,19.273417001582,19.92840522932929,7.56313119708748,7.806709828085723,7.987865047333121,SHD_050_172,-1
149,62.52138945031312,70.715612174542,71.09371084913536,17.156265193141586,14.052754989305875,13.503136810099335,SHD_050_172,199
150,23.7584720348101,23.767440030977998,23.944011745383836,8.143481760488246,8.156007082387523,8.096126599525975,SHD_050_173,-1
151,56.39827165555757,61.170020459262005,61.05090585768082,19.843511856473985,15.89096724658712,16.53524439980535,SHD_050_173,199
152,21.114709597507073,21.350831643961,21.739715528139392,8.146429660808668,8.63872233477143,9.058895814069308,SHD_050_174,-1
153,57.75204986002424,65.44030776271698,65.32561578027071,16.40165474560033,13.815499327155601,15.277898661910593,SHD_050_174,199
154,24.736365241856564,24.624452355275,24.6012331204202,10.141010892137507,9.994058601636713,9.890599605318366,SHD_050_176,-1
155,60.5310931175899,62.513526507151,60.13946829869494,18.267960333689135,14.72016313087119,15.366006327326472,SHD_050_176,199
156,20.443898967448483,20.809845626401003,21.237221253864647,8.338648825517723,7.993099831472834,7.673976936533635,SHD_050_177,-1
157,50.65817489873737,66.715011575206,68.42878474944445,17.138777512427396,14.705386149153508,13.716423393928057,SHD_050_177,199
158,18.061274664690906,17.933074732541,17.811657907220205,7.18493566461576,7.209896482715292,7.167650358116943,SHD_050_178,-1
159,59.9555607467596,63.058332517164004,61.5672744161899,18.412784560088838,14.914580156326211,15.872024758884162,SHD_050_178,199
160,57.063478438761614,62.271956689565,62.627055738278784,17.8572310415015,15.054332883011929,14.565831990818578,SHD_050_179,199
161,39.96837921809091,39.03201867911001,38.26906809452323,14.094648749594866,13.561035322801043,12.88961423142225,SHD_050_180,-1
162,66.98792600785656,72.00357734066299,73.29321532292727,19.576329603729903,15.113221036612677,13.848560472805566,SHD_050_180,199
163,39.137698216325255,37.624012153708996,35.83449163507677,13.357197431853452,13.378884063594418,13.162309721522893,SHD_050_181,-1
164,65.3269664549495,70.815749798052,71.95174584597373,23.104526828927153,16.742067525284074,14.160356591307668,SHD_050_181,199
165,36.45432307722222,35.862593866371,35.56040198780202,13.018711664331095,13.000486970993181,12.90406645051325,SHD_050_182,-1
166,62.9326717239798,70.83626640755399,71.39941434031515,23.59829767239334,19.081107161077256,17.666848969581963,SHD_050_182,199
167,42.15391522741212,41.238404433615,40.361474454337376,14.257602541362816,14.06417630301494,13.993714133083206,SHD_050_183,-1
168,66.04620991307878,73.931439576656,75.97407714863637,21.722484756633865,17.111372905112624,15.170151903224413,SHD_050_183,199
169,36.273586246480804,36.031051132719,35.33673258379393,12.016776358217491,11.67064166692754,11.383338862694702,SHD_050_184,-1
170,68.62611210540405,69.440029760079,66.3340528058606,22.169116184860414,15.116382700885111,11.689132997201668,SHD_050_184,199
171,36.35317454613334,37.037467597468,37.85150896830909,14.320253294164056,14.388024545151001,14.529867372856001,SHD_050_185,-1
172,63.653111517234336,67.82714727141399,69.25405004633939,17.910474508625132,14.348182682611364,13.903471403429819,SHD_050_185,199
173,42.85077041628687,40.698338333504,37.83338872932525,14.108847041362553,13.444230069780781,12.750399597451485,SHD_050_186,-1
174,68.86130889999393,73.438025768483,74.16260071762828,18.482106313314382,17.14188994085011,16.46315665798812,SHD_050_186,199
175,43.32480822829495,42.308062986306005,41.55030935473131,14.000981798558932,13.99581643133968,13.897804041111817,SHD_050_190,-1
176,47.58767634579798,46.196989753898,41.87051618228283,14.854120112738702,13.919435449094179,11.788820017377144,SHD_050_190,199
177,43.054450801242425,42.500562305482,42.004641881040406,13.304296770747282,12.929314170621627,12.708565956375878,SHD_050_191,-1
178,40.16081272930506,39.825853722069,38.845848680002014,14.077605073038097,13.577862721546124,12.754952398479675,SHD_050_191,199
179,43.37351053605859,42.968927092637,42.52721127125051,15.658807371349653,14.859237213098956,13.894727242337773,SHD_050_192,-1
180,54.634671777189894,52.408386209989004,48.22719729824444,16.77227968586926,15.438821046217102,14.217726167990598,SHD_050_192,199
181,35.38212598152121,34.503230977998,33.774928176834344,13.728752908553878,13.077661411314079,12.365697218180383,SHD_050_193,-1
182,52.111735450373736,50.020250594155996,44.20554550403838,18.08165146322025,16.443112574019867,14.486748522846895,SHD_050_193,199
183,39.5425875263697,39.33158986879,39.14710095369495,13.649360847827962,13.313371858832411,12.749547272071409,SHD_050_194,-1
184,50.515142733345456,50.525612900180995,45.800631762032324,14.676761061183566,13.697951986012209,13.406453199917081,SHD_050_194,199
185,53.11983461140808,53.898793566444006,52.528193052741415,16.428578590289263,14.885267707511412,13.9787829203812,SHD_050_195,199
186,36.271406558874745,38.671838856289,40.5915792897899,12.62215097364564,13.357307996898731,14.047180616592403,SHD_050_196,-1
187,43.364565961208086,48.522136296711,47.06312029510101,14.799846884894968,15.252552762040331,16.496032919584422,SHD_050_196,199
188,34.31704418294949,36.2403792431,38.02881269591314,12.087126572189765,12.64610561110628,12.783308856412532,SHD_050_197,-1
189,46.051862736527276,47.194444224044,44.64915269623031,15.303970348111866,15.301698772944333,15.447306332378083,SHD_050_197,199
190,37.01963300878788,36.995143632369,37.06711393268888,13.867490536467525,13.710714294783852,13.63665132709655,SHD_050_198,-1
191,50.64388621382626,53.513522149451006,53.70528321392121,14.88460792509415,14.083311069612982,14.267419184261936,SHD_050_198,199
192,35.77842775260202,35.974122399267,36.27289364048081,12.160955482763137,12.670339911860852,12.968910122931513,SHD_050_199,-1
193,44.33231764511111,44.252234683252,42.16841206646465,12.729709153008574,13.237801094213784,13.369333119147507,SHD_050_199,199
194,37.12387005823434,36.534777989430005,36.134426261676765,11.531571049638625,11.75809589973778,11.967010281393373,SHD_050_200,-1
195,35.78152330346061,36.372498950750995,35.458132825505054,11.166924915569208,11.383577343303331,11.89930751333798,SHD_050_200,199
196,35.37726196180202,34.812613938191,34.61086733247273,13.155157814308685,13.456345425755561,13.73887575731589,SHD_050_201,-1
197,51.35120560890909,49.078874148206005,41.019056503846464,16.206170605687806,16.558890129569917,13.411570289326306,SHD_050_201,199
198,36.05531540299192,35.56405290703199,35.23954661623435,12.377241880285899,12.811460328809035,13.231123322534346,SHD_050_202,-1
199,42.92770855885252,44.661015054219995,42.70257469463636,13.644699318593897,14.993834529250424,16.839401676246222,SHD_050_202,199
200,40.19201775289293,41.459084325121,38.26810999054747,14.902168035559965,15.748056484492666,14.707432458119692,SHD_050_203,199
201,35.42005353661818,36.985635139481005,38.40347324479192,12.296304244003258,12.178085583691852,12.464969333415242,SHD_050_204,-1
202,28.48837561743233,30.827284752348,31.4032322495899,10.878104358891333,11.930311845402604,12.729285120211966,SHD_050_204,199
203,30.798495662680807,32.049953289042,33.32286212562424,11.192157148093637,11.407185413960585,11.588987888817487,SHD_050_205,-1
204,45.755428466775754,46.47288299678,46.25734300577778,14.294349789452363,14.382326600729899,14.310564693660899,SHD_050_205,199
205,43.42007172787677,44.619530710803,45.766441118236365,12.833149874160815,13.742374082878479,14.432451925086891,SHD_050_206,-1
206,34.49313861670909,36.46610088380201,35.00231474919192,12.179194200199323,13.805090159931114,14.259501008981116,SHD_050_206,199
207,32.33586804461414,32.798788582865,33.60006388560201,11.578760867812703,12.504267785496523,13.254165751723013,SHD_050_207,-1
208,33.664723386767676,34.350009132313005,34.49503164086868,11.793044615844238,12.013588961466372,12.667466479411585,SHD_050_207,199
209,39.4437166322202,39.611723206523,40.03349462416364,12.338206054966323,12.875878718237553,13.367976806919835,SHD_050_208,-1
210,38.42466366440606,37.70857758440199,36.334338774121214,12.093345285364405,12.270390195758974,12.672539319102384,SHD_050_208,199
211,33.51150334505051,34.677171583181995,35.89475923586868,11.545389353096612,12.228960503197424,12.75932481926933,SHD_050_209,-1
212,37.490401194533334,40.78894151845,40.13475224638384,12.529364382592663,14.369030665657807,15.06713576061192,SHD_050_209,199
213,42.152259522222224,40.935045366096,39.8814680855596,14.0145647276877,13.466754511541401,12.702385924027652,SHD_050_210,-1
214,38.354150119,36.636121749996,34.74565206624848,14.2739269375164,13.169637113021727,11.939642597101914,SHD_050_210,199
215,51.57104247486869,53.19929784607301,45.790596094268686,14.412884279555525,15.412357145170205,13.639765314619913,SHD_050_211,199
216,39.6841469278707,40.678960025109994,41.84885029394545,12.326453933126897,12.89984244334469,13.396856727224876,SHD_050_212,-1
217,29.56648136127071,29.664882225512997,30.06488653993132,9.561564779936106,9.616202563632276,9.6310718427943,SHD_050_212,199
218,34.04670037761616,33.036799279039,31.780461517840404,13.698098050172664,12.872917015273957,11.876622379161441,SHD_050_213,-1
219,34.80227471749697,33.810686884409,31.96724307313131,13.33122075449033,12.367454805907341,11.549130434591575,SHD_050_213,199
220,41.58453597262626,41.695867418940004,41.982256727951516,12.918761740744767,12.83783527288063,12.783684792935675,SHD_050_214,-1
221,35.50603556171717,35.822795192532,35.52889155475758,12.478565418759288,11.876567112016353,11.587014928216579,SHD_050_214,199
222,44.38370335546465,44.458710504324,44.99614472234747,13.75814854036345,13.871098388715493,13.793792759513256,SHD_050_215,-1
223,35.834811795981814,37.149065497017,37.976554728074746,12.453520144583234,12.25339675770399,12.049339208505383,SHD_050_215,199
224,30.499536789626266,31.617193907316,32.41936725301616,11.657275293373347,12.00947053199629,11.921942849834384,SHD_050_216,-1
225,38.973167987462624,38.32452813694601,36.83150673772929,13.833880993735503,13.976116239267665,14.034883927839877,SHD_050_216,199
226,30.906641782345456,30.292169909009,29.909863626175756,11.153909196354709,11.002957153995247,10.858334459893467,SHD_050_217,-1
227,37.832535539822224,37.435482923208,33.866323241494946,11.530043568302789,11.509545206554387,11.867263323263234,SHD_050_217,199
228,34.76336015558586,34.431361235503005,33.98070695449899,10.894352794728395,11.00403414988969,11.266939843341394,SHD_050_218,-1
229,41.64882312031313,41.24892048117099,37.18252108283434,12.208295003638034,11.85059801474481,10.678610587444464,SHD_050_218,199
230,36.148155478517175,36.441074261144,35.45365809291717,12.623357026099237,12.151855577211709,11.704682392058865,SHD_050_219,199
231,35.22918744771515,34.178012345513004,33.27158416961616,10.649617046358772,10.374626282745707,10.035261938301126,SHD_050_220,-1
232,31.414806600113135,32.052013067360996,30.2906806102707,10.985392131924138,10.960848261887225,11.072724232199072,SHD_050_220,199
233,26.89851795072727,26.946890776197,26.994753449412123,10.588853122322934,10.31713024775953,9.851682916804839,SHD_050_221,-1
234,42.46041116354545,45.223264007499,45.173342704878785,13.091410550956777,13.46585170103581,14.411807388772429,SHD_050_221,199
235,32.44997129514142,31.93980216938,31.721912188626263,12.192956506363712,12.17574898013713,12.061316848624397,SHD_050_222,-1
236,32.360097093824244,32.705961761732,32.500607034842425,12.008875626711877,12.470496504204156,12.328974285676361,SHD_050_222,199
237,29.480762173757576,30.423522026876,31.49638068728081,10.100195121380834,11.29734706301788,12.416995784393107,SHD_050_223,-1
238,38.51984072531313,39.586006396394005,40.24202401212323,11.073118821987753,11.969152979965399,12.899902867034703,SHD_050_223,199
239,34.016381083246465,34.353747112935,34.695735561179795,11.22217591660796,11.402190151976749,11.565634347750244,SHD_050_224,-1
240,40.00287976172727,41.514649064066,41.95394562275758,12.229874238127472,12.957320699688093,13.716399863301067,SHD_050_224,199
241,23.29563437922222,23.109141972605,22.718363329000002,9.964251595430692,9.91407163800359,9.59507145900676,SHD_050_225,-1
242,33.7577997151596,33.296316328141,32.61387276231718,12.197846258203462,11.96875992331699,11.78971086247186,SHD_050_225,199
243,31.70076202340808,31.868154875968,32.07817968669091,10.74033625346242,10.7855930358178,10.688641177539994,SHD_050_226,-1
244,34.35060504154546,34.166185421502,33.138878346064644,11.750193871004106,12.297744003921187,12.546510157611287,SHD_050_226,199
245,40.95094621506262,41.171199650983,39.78108479657374,13.885806539156286,13.75412302641569,13.25534951368772,SHD_050_227,199
246,32.338972514834346,32.981652698028,33.833987942646466,10.195122765970094,10.850524311753107,11.428769558563223,SHD_050_228,-1
247,39.96801744150707,43.513232761043,42.98748932923636,12.62754857540687,13.154359938416023,13.199960514349765,SHD_050_228,199
248,27.83525846373939,28.85519865508,29.688651082282828,10.717592725449558,10.894528671523767,10.859352713234102,SHD_050_231,-1
249,34.96688628366464,35.534236634519004,34.87350141360404,11.665989479095073,11.997061806291295,11.815963475734137,SHD_050_231,199
250,35.272491149733334,35.185264410912,34.47543589991717,11.363342143004138,11.284270629438055,11.107116568973664,SHD_050_232,-1
251,33.93111005988081,35.451718444255,35.43844875101615,11.91694031909942,12.137637304723166,12.249199214907222,SHD_050_232,199
252,35.351529459549496,35.941012007016,36.785105504226266,11.333815061913171,11.922011918887781,12.382176643286735,SHD_050_233,-1
253,39.43212824066263,39.973502304553,37.707799515252525,11.790733981364292,11.816197857779574,10.907525363392915,SHD_050_233,199
254,25.523753744795957,26.284392756135,27.032594540094948,10.241279839033053,10.595718989923833,10.879824681976537,SHD_050_234,-1
255,31.26723648949495,31.725833713329003,32.045357251919185,9.473695970391192,9.765227506514329,10.110810028118813,SHD_050_234,199
256,36.14071188562626,37.329892573357,35.969035858949496,10.745666974270286,11.478378706584424,12.022443050063735,SHD_050_235,199
257,36.16351856384444,36.480002520193004,36.6322541848505,11.380307185017978,11.54421808644443,11.3644379934895,SHD_050_237,-1
258,32.19187918228081,31.180787645417,29.680099816735353,10.563800306782833,10.079875327365265,9.616613951370965,SHD_050_237,199
259,30.714053628775762,30.725575475954997,30.97852016918788,11.583788760180834,11.473172657854148,11.387677669724798,SHD_050_238,-1
260,38.66264694160606,38.98897237291201,37.97862713757374,11.901817287853541,12.02423095159132,12.132821135066985,SHD_050_238,199
261,30.946728997432324,30.499336468872,30.135601425769696,11.641728766188281,11.812551476972626,11.883998178429136,SHD_050_239,-1
262,40.476745802434344,39.781534671619994,37.66619902968485,12.926660187302536,12.84087327808583,12.205689834481927,SHD_050_239,199
263,30.549374119062623,29.961831619713998,29.34009309509899,10.902277397299626,10.430822341872796,9.913272207149138,SHD_050_240,-1
264,32.75219032592324,31.994648990316,31.20117792648889,11.17378088424318,10.822755695380183,10.326510369572173,SHD_050_240,199
265,35.2191104578606,34.946373477749,34.865763704066666,12.16166239488637,11.747238284485576,11.799357856351447,SHD_050_241,-1
266,27.61313907030101,28.038477327703998,28.37880521771717,10.392289359772917,10.769940730249983,10.987489793350504,SHD_050_241,199
267,26.15052744200202,25.903526880287,25.612144936361616,10.395516439526022,10.037892089579405,9.68633097786835,SHD_050_242,-1
268,40.23853740527475,39.881318117189,37.4471792930404,13.27533437579606,13.001866771335102,11.872149414158256,SHD_050_242,199
269,31.039154277579797,29.742404783996,27.55650767352727,10.3614591528421,10.587556982231819,10.35970179126676,SHD_050_243,199
270,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_100,-1
271,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_100,199
272,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_101,-1
273,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_101,199
274,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_102,-1
275,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_102,199
276,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_103,-1
277,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_103,199
278,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_104,-1
279,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_104,199
280,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_105,-1
281,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_105,199
282,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_106,-1
283,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_106,199
284,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_107,199
285,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_108,-1
286,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_108,199
287,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_109,-1
288,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_109,199
289,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_110,-1
290,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_110,199
291,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_111,-1
292,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_111,199
293,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_112,-1
294,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_112,199
295,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_113,-1
296,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_113,199
297,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_114,-1
298,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_114,199
299,0.0,0.0,0.0,0.0,0.0,0.0,SHD_080_115,199
300,1.0331934325503145,1.0240017963421877,1.0386895974871797,1.100007437615974,1.033087567969725,0.963825317267759,SHD_080_116,-1
301,50.60384091401336,60.783010194093755,64.510658494,20.333339947607275,20.55771063821496,22.31670419509576,SHD_080_116,199
302,0.18548153734433964,0.09409882150000001,0.0,0.6518801101197866,0.4716449306397579,0.0,SHD_080_117,-1
303,48.60171362835535,62.512746630454686,65.40947606511538,20.779385392911735,21.951766413801273,23.059488326574506,SHD_080_117,199
304,1.3360839040825472,1.2395036314171874,1.1425569851410255,1.0034130784170072,0.9176337601465058,0.8097427086679677,SHD_080_118,-1
305,55.640078003636795,65.05166811397656,65.95868005348719,16.211173697170434,17.238358162187115,21.647989712585154,SHD_080_118,199
306,0.6856957866619497,0.6860067415343749,0.6901579107692307,1.6436711639809902,1.9068585063181742,2.1387307983223716,SHD_080_119,-1
307,52.9897556171132,66.50178355868906,71.35119869673078,18.812185793236807,19.28352159444107,20.50147057119481,SHD_080_119,199
308,0.8777307410558175,1.1524869797406252,1.3573354651282052,0.8324068433708277,1.0898843385012627,1.2733619730334835,SHD_080_120,-1
309,51.953414834286946,60.64207995652032,62.55524336580769,19.878754068419035,19.77394873643919,22.456527995747482,SHD_080_120,199
310,1.6971439075416666,1.6673996790281251,1.603360540666667,1.4532536465759698,1.516918436701637,1.6276075614031578,SHD_080_121,-1
311,52.3691394399544,62.10573850122188,64.01661528079487,18.78104524973865,17.08381146020164,17.446953613342394,SHD_080_121,199
312,0.9369207163026729,0.8723203164375002,0.819404865974359,0.795673868073187,0.7187114297936241,0.6113102414266409,SHD_080_122,-1
313,47.524749793955976,64.18870460745,66.29328100706411,21.750271403438436,19.434494134203124,22.062075423059625,SHD_080_122,199
314,49.25933920236164,61.274542051840626,64.47684237855128,21.69495471643092,18.90230115865547,20.095534462469253,SHD_080_123,199
315,31.596489565851414,30.727626723521873,29.499779691294876,11.102710484990684,10.822537354147276,10.254680855725878,SHD_080_124,-1
316,60.01578178161714,70.98095281509062,73.32932190008974,16.6132609229975,17.835702017838457,19.1347868741126,SHD_080_124,199
317,31.355207074201257,32.12931382437343,33.136195069794866,12.19078811601381,12.28837149410382,12.298408499487941,SHD_080_125,-1
318,47.809452776610854,70.46920148816251,74.75158682915385,21.738632533737974,19.739996896011814,16.684352043114927,SHD_080_125,199
319,30.055845626575472,30.430806149825,31.038536133179488,11.048625910419661,10.661245358215963,10.164589731355365,SHD_080_126,-1
320,52.6809131251761,67.99204301175781,68.12731343528205,20.196979285950626,16.27211391475542,16.366815826227942,SHD_080_126,199
321,37.68047809351966,37.33261975672343,37.06682565985898,12.858836501171336,12.185588114211901,11.847399654153952,SHD_080_127,-1
322,58.9383469141816,68.31776207345781,71.65693739315384,16.788101237149625,16.638025938155128,16.216954636376755,SHD_080_127,199
323,32.53368204839622,31.748781125054688,30.417976373769232,12.1157377768742,12.01460666516784,12.64187534753854,SHD_080_128,-1
324,58.09247852886164,70.69194636273595,73.61524403091025,18.721755937392984,14.840743227441664,13.451128316284803,SHD_080_128,199
325,33.023269668598275,31.923162287470312,29.96578003705128,11.941640566863745,11.349548945697432,10.868131210808402,SHD_080_129,-1
326,57.55683749692689,74.86823425132968,76.00476062335898,20.233849345131613,16.734054064359828,18.107483619566718,SHD_080_129,199
327,33.075666268790094,31.739206372282815,30.545570126858973,11.552260690779928,11.245198046312225,11.04823229015551,SHD_080_130,-1
328,60.99001880226651,72.87327959929532,76.9583407526282,18.911275824844374,18.061410110028664,17.468649576035435,SHD_080_130,199
329,60.59830418527201,70.17674329209531,72.60051618469231,16.503887045311124,15.526946577808406,15.500346544953304,SHD_080_131,199
330,40.438761779624215,40.934866906325,41.629234842756404,13.658947044580069,14.13760596195343,14.858677149474602,SHD_080_132,-1
331,54.88224510838129,78.08353259042187,78.19582953373077,28.12626965859241,16.205833950118098,13.467451658233282,SHD_080_132,199
332,42.3574069506195,40.92686850936719,39.44176112267949,14.168569722654091,14.038725550035963,13.962975102927174,SHD_080_133,-1
333,62.2292303191258,79.43988120959688,78.75866189915385,19.702224912833174,13.471327183222721,12.554878643291433,SHD_080_133,199
334,40.67551320288758,41.011003511050006,41.64024497835898,15.132199895310999,15.437147885424558,16.131982951096898,SHD_080_134,-1
335,59.78434229793474,76.10076043454532,77.30033012580769,28.496753170405263,14.129925438996661,12.168912536969534,SHD_080_134,199
336,36.13651482037736,36.83661948054375,37.08570876319231,13.229480964959722,13.413004547702156,13.944564378055125,SHD_080_135,-1
337,59.0372279645684,79.71045701719063,82.53438337139744,28.039585896358854,19.02201673063834,14.88968036188313,SHD_080_135,199
338,42.5759173618978,43.64096063113594,44.9770290085641,15.172373365313595,15.379933759365702,15.464725593781917,SHD_080_136,-1
339,62.38112067501651,77.79756107179688,77.85622618092307,22.763591415384365,15.235832847084845,13.129396098390242,SHD_080_136,199
340,42.9490823218294,42.58862908040468,42.65965525434616,13.675920119789932,13.501195889941096,13.238046274042631,SHD_080_137,-1
341,58.72036376657468,76.38881415457031,77.51497809203846,23.90290644014913,16.120996734058064,12.674622192914866,SHD_080_137,199
342,38.852782836472485,37.17654134347969,35.83246900024359,15.121330113502365,14.732986738077688,13.972272436625257,SHD_080_138,-1
343,58.923678220427675,71.54294116131562,74.47055791057693,22.30332234284684,13.196185249009227,12.460729479196074,SHD_080_138,199
344,55.869128040283805,72.93560929773594,73.01091472601283,25.43025509161498,13.686519684141182,13.464688224960408,SHD_080_139,199
345,41.53502706335141,44.03559263535937,46.08823441642308,14.875409497078945,15.547266986840466,16.401890977723056,SHD_080_140,-1
346,62.63792979785849,76.79574156891562,79.9680844811282,22.315477914197004,15.756610620520258,13.488174379406951,SHD_080_140,199
347,44.588868009896224,45.53252951385312,46.67904051735897,13.797631729585374,14.105630329413263,14.560839532296475,SHD_080_141,-1
348,67.14099904758963,76.02206989630469,75.54574441733332,23.006692498324735,13.74914844901466,13.89854327162003,SHD_080_141,199
349,35.61956623467689,35.66756661788594,35.901367890935894,12.680491206633503,12.659714187479324,12.486913478150898,SHD_080_142,-1
350,75.78923495144811,78.629186732775,77.32132712088462,10.588034713421449,9.331136506572907,12.173374573080041,SHD_080_142,199
351,34.75247837614938,35.353604002425,35.956079745743594,13.14600043468284,13.32505120196132,13.66388307205316,SHD_080_143,-1
352,68.22393686119025,76.62329800860469,76.61995024319232,19.28998742171556,11.934417688034394,11.391487383304073,SHD_080_143,199
353,36.164331733983495,37.60718984887969,38.94173181624359,14.307878198936534,14.743711575076276,15.029565635802058,SHD_080_144,-1
354,71.5886831644379,82.56167452335156,83.32644197553846,15.412597924570873,11.893294609525936,11.211772088469003,SHD_080_144,199
355,41.566996009846704,40.18798438324688,38.63171553808974,16.01337738424697,14.795832103293778,13.190147461577487,SHD_080_145,-1
356,66.82247839673506,75.17501099587656,75.32999170248718,21.468505803600042,13.472023182229961,13.357135684981857,SHD_080_145,199
357,38.8048195349434,40.18172774895781,41.242733943089746,15.996044754396806,16.442653305283667,16.38999404392376,SHD_080_146,-1
358,66.13668631797879,76.67168595802187,77.34499688541025,21.284220598019267,10.7591709955114,10.144595766981487,SHD_080_146,199
